timestamp,hora,minuto,dia_semana,es_fin_semana,encendido
2024-01-13T15:22:00,15,22,5,1,0
2024-01-13T15:37:00,15,37,5,1,0
2024-01-13T15:52:00,15,52,5,1,0
2024-01-13T16:07:00,16,7,5,1,0
2024-01-13T16:22:00,16,22,5,1,0
2024-01-13T16:37:00,16,37,5,1,0
2024-01-13T16:52:00,16,52,5,1,0
2024-01-13T17:07:00,17,7,5,1,1
2024-01-13T17:22:00,17,22,5,1,1
2024-01-13T17:37:00,17,37,5,1,0
2024-01-13T17:52:00,17,52,5,1,0
2024-01-13T18:07:00,18,7,5,1,0
2024-01-13T18:22:00,18,22,5,1,0
2024-01-13T18:37:00,18,37,5,1,0
2024-01-13T18:52:00,18,52,5,1,0
2024-01-13T19:07:00,19,7,5,1,0
2024-01-13T19:22:00,19,22,5,1,0
2024-01-13T19:37:00,19,37,5,1,0
2024-01-13T19:52:00,19,52,5,1,0
2024-01-13T20:07:00,20,7,5,1,0
2024-01-13T20:22:00,20,22,5,1,0
2024-01-13T20:37:00,20,37,5,1,0
2024-01-13T20:52:00,20,52,5,1,0
2024-01-13T21:07:00,21,7,5,1,0
2024-01-13T21:22:00,21,22,5,1,0
2024-01-13T21:37:00,21,37,5,1,0
2024-01-13T21:52:00,21,52,5,1,0
2024-01-13T22:07:00,22,7,5,1,0
2024-01-13T22:22:00,22,22,5,1,0
2024-01-13T22:37:00,22,37,5,1,0
2024-01-13T22:52:00,22,52,5,1,0
2024-01-13T23:07:00,23,7,5,1,0
2024-01-13T23:22:00,23,22,5,1,0
2024-01-13T23:37:00,23,37,5,1,0
2024-01-13T23:52:00,23,52,5,1,0
2024-01-14T00:07:00,0,7,6,1,0
2024-01-14T00:22:00,0,22,6,1,0
2024-01-14T00:37:00,0,37,6,1,0
2024-01-14T00:52:00,0,52,6,1,0
2024-01-14T01:07:00,1,7,6,1,0
2024-01-14T01:22:00,1,22,6,1,0
2024-01-14T01:37:00,1,37,6,1,0
2024-01-14T01:52:00,1,52,6,1,0
2024-01-14T02:07:00,2,7,6,1,0
2024-01-14T02:22:00,2,22,6,1,0
2024-01-14T02:37:00,2,37,6,1,0
2024-01-14T02:52:00,2,52,6,1,0
2024-01-14T03:07:00,3,7,6,1,0
2024-01-14T03:22:00,3,22,6,1,0
2024-01-14T03:37:00,3,37,6,1,0
2024-01-14T03:52:00,3,52,6,1,0
2024-01-14T04:07:00,4,7,6,1,0
2024-01-14T04:22:00,4,22,6,1,0
2024-01-14T04:37:00,4,37,6,1,0
2024-01-14T04:52:00,4,52,6,1,0
2024-01-14T05:07:00,5,7,6,1,0
2024-01-14T05:22:00,5,22,6,1,0
2024-01-14T05:37:00,5,37,6,1,0
2024-01-14T05:52:00,5,52,6,1,0
2024-01-14T06:07:00,6,7,6,1,0
2024-01-14T06:22:00,6,22,6,1,0
2024-01-14T06:37:00,6,37,6,1,1
2024-01-14T06:52:00,6,52,6,1,1
2024-01-14T07:07:00,7,7,6,1,1
2024-01-14T07:22:00,7,22,6,1,1
2024-01-14T07:37:00,7,37,6,1,0
2024-01-14T07:52:00,7,52,6,1,0
2024-01-14T08:07:00,8,7,6,1,0
2024-01-14T08:22:00,8,22,6,1,0
2024-01-14T08:37:00,8,37,6,1,0
2024-01-14T08:52:00,8,52,6,1,0
2024-01-14T09:07:00,9,7,6,1,0
2024-01-14T09:22:00,9,22,6,1,0
2024-01-14T09:37:00,9,37,6,1,0
2024-01-14T09:52:00,9,52,6,1,0
2024-01-14T10:07:00,10,7,6,1,0
2024-01-14T10:22:00,10,22,6,1,0
2024-01-14T10:37:00,10,37,6,1,0
2024-01-14T10:52:00,10,52,6,1,0
2024-01-14T11:07:00,11,7,6,1,0
2024-01-14T11:22:00,11,22,6,1,0
2024-01-14T11:37:00,11,37,6,1,0
2024-01-14T11:52:00,11,52,6,1,0
2024-01-14T12:07:00,12,7,6,1,0
2024-01-14T12:22:00,12,22,6,1,0
2024-01-14T12:37:00,12,37,6,1,0
2024-01-14T12:52:00,12,52,6,1,0
2024-01-14T13:07:00,13,7,6,1,0
2024-01-14T13:22:00,13,22,6,1,0
2024-01-14T13:37:00,13,37,6,1,0
2024-01-14T13:52:00,13,52,6,1,0
2024-01-14T14:07:00,14,7,6,1,0
2024-01-14T14:22:00,14,22,6,1,0
2024-01-14T14:37:00,14,37,6,1,0
2024-01-14T14:52:00,14,52,6,1,0
2024-01-14T15:07:00,15,7,6,1,0
2024-01-14T15:22:00,15,22,6,1,0
2024-01-14T15:37:00,15,37,6,1,0
2024-01-14T15:52:00,15,52,6,1,0
2024-01-14T16:07:00,16,7,6,1,0
2024-01-14T16:22:00,16,22,6,1,0
2024-01-14T16:37:00,16,37,6,1,0
2024-01-14T16:52:00,16,52,6,1,0
2024-01-14T17:07:00,17,7,6,1,0
2024-01-14T17:22:00,17,22,6,1,0
2024-01-14T17:37:00,17,37,6,1,0
2024-01-14T17:52:00,17,52,6,1,0
2024-01-14T18:07:00,18,7,6,1,0
2024-01-14T18:22:00,18,22,6,1,0
2024-01-14T18:37:00,18,37,6,1,0
2024-01-14T18:52:00,18,52,6,1,0
2024-01-14T19:07:00,19,7,6,1,0
2024-01-14T19:22:00,19,22,6,1,0
2024-01-14T19:37:00,19,37,6,1,0
2024-01-14T19:52:00,19,52,6,1,0
2024-01-14T20:07:00,20,7,6,1,0
2024-01-14T20:22:00,20,22,6,1,0
2024-01-14T20:37:00,20,37,6,1,0
2024-01-14T20:52:00,20,52,6,1,0
2024-01-14T21:07:00,21,7,6,1,0
2024-01-14T21:22:00,21,22,6,1,0
2024-01-14T21:37:00,21,37,6,1,0
2024-01-14T21:52:00,21,52,6,1,0
2024-01-14T22:07:00,22,7,6,1,0
2024-01-14T22:22:00,22,22,6,1,0
2024-01-14T22:37:00,22,37,6,1,0
2024-01-14T22:52:00,22,52,6,1,0
2024-01-14T23:07:00,23,7,6,1,0
2024-01-14T23:22:00,23,22,6,1,0
2024-01-14T23:37:00,23,37,6,1,0
2024-01-14T23:52:00,23,52,6,1,0
2024-01-15T00:07:00,0,7,0,0,0
2024-01-15T00:22:00,0,22,0,0,0
2024-01-15T00:37:00,0,37,0,0,0
2024-01-15T00:52:00,0,52,0,0,0
2024-01-15T01:07:00,1,7,0,0,0
2024-01-15T01:22:00,1,22,0,0,0
2024-01-15T01:37:00,1,37,0,0,0
2024-01-15T01:52:00,1,52,0,0,0
2024-01-15T02:07:00,2,7,0,0,0
2024-01-15T02:22:00,2,22,0,0,0
2024-01-15T02:37:00,2,37,0,0,0
2024-01-15T02:52:00,2,52,0,0,0
2024-01-15T03:07:00,3,7,0,0,0
2024-01-15T03:22:00,3,22,0,0,0
2024-01-15T03:37:00,3,37,0,0,0
2024-01-15T03:52:00,3,52,0,0,0
2024-01-15T04:07:00,4,7,0,0,0
2024-01-15T04:22:00,4,22,0,0,0
2024-01-15T04:37:00,4,37,0,0,0
2024-01-15T04:52:00,4,52,0,0,0
2024-01-15T05:07:00,5,7,0,0,0
2024-01-15T05:22:00,5,22,0,0,0
2024-01-15T05:37:00,5,37,0,0,0
2024-01-15T05:52:00,5,52,0,0,0
2024-01-15T06:07:00,6,7,0,0,0
2024-01-15T06:22:00,6,22,0,0,0
2024-01-15T06:37:00,6,37,0,0,0
2024-01-15T06:52:00,6,52,0,0,0
2024-01-15T07:07:00,7,7,0,0,0
2024-01-15T07:22:00,7,22,0,0,0
2024-01-15T07:37:00,7,37,0,0,0
2024-01-15T07:52:00,7,52,0,0,0
2024-01-15T08:07:00,8,7,0,0,1
2024-01-15T08:22:00,8,22,0,0,1
2024-01-15T08:37:00,8,37,0,0,0
2024-01-15T08:52:00,8,52,0,0,0
2024-01-15T09:07:00,9,7,0,0,0
2024-01-15T09:22:00,9,22,0,0,0
2024-01-15T09:37:00,9,37,0,0,0
2024-01-15T09:52:00,9,52,0,0,0
2024-01-15T10:07:00,10,7,0,0,0
2024-01-15T10:22:00,10,22,0,0,0
2024-01-15T10:37:00,10,37,0,0,0
2024-01-15T10:52:00,10,52,0,0,0
2024-01-15T11:07:00,11,7,0,0,0
2024-01-15T11:22:00,11,22,0,0,0
2024-01-15T11:37:00,11,37,0,0,0
2024-01-15T11:52:00,11,52,0,0,0
2024-01-15T12:07:00,12,7,0,0,0
2024-01-15T12:22:00,12,22,0,0,0
2024-01-15T12:37:00,12,37,0,0,0
2024-01-15T12:52:00,12,52,0,0,0
2024-01-15T13:07:00,13,7,0,0,0
2024-01-15T13:22:00,13,22,0,0,0
2024-01-15T13:37:00,13,37,0,0,0
2024-01-15T13:52:00,13,52,0,0,0
2024-01-15T14:07:00,14,7,0,0,0
2024-01-15T14:22:00,14,22,0,0,0
2024-01-15T14:37:00,14,37,0,0,0
2024-01-15T14:52:00,14,52,0,0,0
2024-01-15T15:07:00,15,7,0,0,0
2024-01-15T15:22:00,15,22,0,0,0
2024-01-15T15:37:00,15,37,0,0,0
2024-01-15T15:52:00,15,52,0,0,0
2024-01-15T16:07:00,16,7,0,0,0
2024-01-15T16:22:00,16,22,0,0,0
2024-01-15T16:37:00,16,37,0,0,0
2024-01-15T16:52:00,16,52,0,0,0
2024-01-15T17:07:00,17,7,0,0,1
2024-01-15T17:22:00,17,22,0,0,1
2024-01-15T17:37:00,17,37,0,0,0
2024-01-15T17:52:00,17,52,0,0,0
2024-01-15T18:07:00,18,7,0,0,0
2024-01-15T18:22:00,18,22,0,0,0
2024-01-15T18:37:00,18,37,0,0,0
2024-01-15T18:52:00,18,52,0,0,0
2024-01-15T19:07:00,19,7,0,0,0
2024-01-15T19:22:00,19,22,0,0,0
2024-01-15T19:37:00,19,37,0,0,0
2024-01-15T19:52:00,19,52,0,0,0
2024-01-15T20:07:00,20,7,0,0,0
2024-01-15T20:22:00,20,22,0,0,0
2024-01-15T20:37:00,20,37,0,0,0
2024-01-15T20:52:00,20,52,0,0,0
2024-01-15T21:07:00,21,7,0,0,0
2024-01-15T21:22:00,21,22,0,0,0
2024-01-15T21:37:00,21,37,0,0,0
2024-01-15T21:52:00,21,52,0,0,0
2024-01-15T22:07:00,22,7,0,0,0
2024-01-15T22:22:00,22,22,0,0,0
2024-01-15T22:37:00,22,37,0,0,0
2024-01-15T22:52:00,22,52,0,0,0
2024-01-15T23:07:00,23,7,0,0,0
2024-01-15T23:22:00,23,22,0,0,0
2024-01-15T23:37:00,23,37,0,0,0
2024-01-15T23:52:00,23,52,0,0,0
2024-01-16T00:07:00,0,7,1,0,0
2024-01-16T00:22:00,0,22,1,0,0
2024-01-16T00:37:00,0,37,1,0,0
2024-01-16T00:52:00,0,52,1,0,0
2024-01-16T01:07:00,1,7,1,0,0
2024-01-16T01:22:00,1,22,1,0,0
2024-01-16T01:37:00,1,37,1,0,0
2024-01-16T01:52:00,1,52,1,0,0
2024-01-16T02:07:00,2,7,1,0,0
2024-01-16T02:22:00,2,22,1,0,0
2024-01-16T02:37:00,2,37,1,0,0
2024-01-16T02:52:00,2,52,1,0,0
2024-01-16T03:07:00,3,7,1,0,0
2024-01-16T03:22:00,3,22,1,0,0
2024-01-16T03:37:00,3,37,1,0,0
2024-01-16T03:52:00,3,52,1,0,0
2024-01-16T04:07:00,4,7,1,0,0
2024-01-16T04:22:00,4,22,1,0,0
2024-01-16T04:37:00,4,37,1,0,0
2024-01-16T04:52:00,4,52,1,0,0
2024-01-16T05:07:00,5,7,1,0,0
2024-01-16T05:22:00,5,22,1,0,0
2024-01-16T05:37:00,5,37,1,0,0
2024-01-16T05:52:00,5,52,1,0,0
2024-01-16T06:07:00,6,7,1,0,0
2024-01-16T06:22:00,6,22,1,0,0
2024-01-16T06:37:00,6,37,1,0,0
2024-01-16T06:52:00,6,52,1,0,0
2024-01-16T07:07:00,7,7,1,0,0
2024-01-16T07:22:00,7,22,1,0,0
2024-01-16T07:37:00,7,37,1,0,0
2024-01-16T07:52:00,7,52,1,0,0
2024-01-16T08:07:00,8,7,1,0,0
2024-01-16T08:22:00,8,22,1,0,0
2024-01-16T08:37:00,8,37,1,0,0
2024-01-16T08:52:00,8,52,1,0,0
2024-01-16T09:07:00,9,7,1,0,0
2024-01-16T09:22:00,9,22,1,0,0
2024-01-16T09:37:00,9,37,1,0,0
2024-01-16T09:52:00,9,52,1,0,0
2024-01-16T10:07:00,10,7,1,0,0
2024-01-16T10:22:00,10,22,1,0,0
2024-01-16T10:37:00,10,37,1,0,0
2024-01-16T10:52:00,10,52,1,0,0
2024-01-16T11:07:00,11,7,1,0,0
2024-01-16T11:22:00,11,22,1,0,0
2024-01-16T11:37:00,11,37,1,0,0
2024-01-16T11:52:00,11,52,1,0,0
2024-01-16T12:07:00,12,7,1,0,0
2024-01-16T12:22:00,12,22,1,0,0
2024-01-16T12:37:00,12,37,1,0,0
2024-01-16T12:52:00,12,52,1,0,0
2024-01-16T13:07:00,13,7,1,0,0
2024-01-16T13:22:00,13,22,1,0,0
2024-01-16T13:37:00,13,37,1,0,0
2024-01-16T13:52:00,13,52,1,0,0
2024-01-16T14:07:00,14,7,1,0,0
2024-01-16T14:22:00,14,22,1,0,0
2024-01-16T14:37:00,14,37,1,0,0
2024-01-16T14:52:00,14,52,1,0,0
2024-01-16T15:07:00,15,7,1,0,0
2024-01-16T15:22:00,15,22,1,0,0
2024-01-16T15:37:00,15,37,1,0,0
2024-01-16T15:52:00,15,52,1,0,0
2024-01-16T16:07:00,16,7,1,0,0
2024-01-16T16:22:00,16,22,1,0,0
2024-01-16T16:37:00,16,37,1,0,0
2024-01-16T16:52:00,16,52,1,0,0
2024-01-16T17:07:00,17,7,1,0,0
2024-01-16T17:22:00,17,22,1,0,0
2024-01-16T17:37:00,17,37,1,0,0
2024-01-16T17:52:00,17,52,1,0,0
2024-01-16T18:07:00,18,7,1,0,0
2024-01-16T18:22:00,18,22,1,0,0
2024-01-16T18:37:00,18,37,1,0,0
2024-01-16T18:52:00,18,52,1,0,0
2024-01-16T19:07:00,19,7,1,0,0
2024-01-16T19:22:00,19,22,1,0,0
2024-01-16T19:37:00,19,37,1,0,0
2024-01-16T19:52:00,19,52,1,0,0
2024-01-16T20:07:00,20,7,1,0,0
2024-01-16T20:22:00,20,22,1,0,0
2024-01-16T20:37:00,20,37,1,0,0
2024-01-16T20:52:00,20,52,1,0,0
2024-01-16T21:07:00,21,7,1,0,0
2024-01-16T21:22:00,21,22,1,0,0
2024-01-16T21:37:00,21,37,1,0,0
2024-01-16T21:52:00,21,52,1,0,0
2024-01-16T22:07:00,22,7,1,0,0
2024-01-16T22:22:00,22,22,1,0,0
2024-01-16T22:37:00,22,37,1,0,0
2024-01-16T22:52:00,22,52,1,0,0
2024-01-16T23:07:00,23,7,1,0,0
2024-01-16T23:22:00,23,22,1,0,0
2024-01-16T23:37:00,23,37,1,0,0
2024-01-16T23:52:00,23,52,1,0,0
2024-01-17T00:07:00,0,7,2,0,0
2024-01-17T00:22:00,0,22,2,0,0
2024-01-17T00:37:00,0,37,2,0,0
2024-01-17T00:52:00,0,52,2,0,0
2024-01-17T01:07:00,1,7,2,0,0
2024-01-17T01:22:00,1,22,2,0,0
2024-01-17T01:37:00,1,37,2,0,0
2024-01-17T01:52:00,1,52,2,0,0
2024-01-17T02:07:00,2,7,2,0,0
2024-01-17T02:22:00,2,22,2,0,0
2024-01-17T02:37:00,2,37,2,0,0
2024-01-17T02:52:00,2,52,2,0,0
2024-01-17T03:07:00,3,7,2,0,0
2024-01-17T03:22:00,3,22,2,0,0
2024-01-17T03:37:00,3,37,2,0,0
2024-01-17T03:52:00,3,52,2,0,0
2024-01-17T04:07:00,4,7,2,0,0
2024-01-17T04:22:00,4,22,2,0,0
2024-01-17T04:37:00,4,37,2,0,0
2024-01-17T04:52:00,4,52,2,0,0
2024-01-17T05:07:00,5,7,2,0,0
2024-01-17T05:22:00,5,22,2,0,0
2024-01-17T05:37:00,5,37,2,0,0
2024-01-17T05:52:00,5,52,2,0,0
2024-01-17T06:07:00,6,7,2,0,1
2024-01-17T06:22:00,6,22,2,0,1
2024-01-17T06:37:00,6,37,2,0,0
2024-01-17T06:52:00,6,52,2,0,0
2024-01-17T07:07:00,7,7,2,0,0
2024-01-17T07:22:00,7,22,2,0,0
2024-01-17T07:37:00,7,37,2,0,0
2024-01-17T07:52:00,7,52,2,0,0
2024-01-17T08:07:00,8,7,2,0,0
2024-01-17T08:22:00,8,22,2,0,0
2024-01-17T08:37:00,8,37,2,0,0
2024-01-17T08:52:00,8,52,2,0,0
2024-01-17T09:07:00,9,7,2,0,0
2024-01-17T09:22:00,9,22,2,0,0
2024-01-17T09:37:00,9,37,2,0,0
2024-01-17T09:52:00,9,52,2,0,0
2024-01-17T10:07:00,10,7,2,0,0
2024-01-17T10:22:00,10,22,2,0,0
2024-01-17T10:37:00,10,37,2,0,0
2024-01-17T10:52:00,10,52,2,0,0
2024-01-17T11:07:00,11,7,2,0,0
2024-01-17T11:22:00,11,22,2,0,0
2024-01-17T11:37:00,11,37,2,0,0
2024-01-17T11:52:00,11,52,2,0,0
2024-01-17T12:07:00,12,7,2,0,0
2024-01-17T12:22:00,12,22,2,0,0
2024-01-17T12:37:00,12,37,2,0,0
2024-01-17T12:52:00,12,52,2,0,0
2024-01-17T13:07:00,13,7,2,0,0
2024-01-17T13:22:00,13,22,2,0,0
2024-01-17T13:37:00,13,37,2,0,0
2024-01-17T13:52:00,13,52,2,0,0
2024-01-17T14:07:00,14,7,2,0,0
2024-01-17T14:22:00,14,22,2,0,0
2024-01-17T14:37:00,14,37,2,0,0
2024-01-17T14:52:00,14,52,2,0,0
2024-01-17T15:07:00,15,7,2,0,0
2024-01-17T15:22:00,15,22,2,0,0
2024-01-17T15:37:00,15,37,2,0,0
2024-01-17T15:52:00,15,52,2,0,0
2024-01-17T16:07:00,16,7,2,0,0
2024-01-17T16:22:00,16,22,2,0,0
2024-01-17T16:37:00,16,37,2,0,0
2024-01-17T16:52:00,16,52,2,0,0
2024-01-17T17:07:00,17,7,2,0,0
2024-01-17T17:22:00,17,22,2,0,0
2024-01-17T17:37:00,17,37,2,0,0
2024-01-17T17:52:00,17,52,2,0,0
2024-01-17T18:07:00,18,7,2,0,0
2024-01-17T18:22:00,18,22,2,0,0
2024-01-17T18:37:00,18,37,2,0,0
2024-01-17T18:52:00,18,52,2,0,0
2024-01-17T19:07:00,19,7,2,0,0
2024-01-17T19:22:00,19,22,2,0,0
2024-01-17T19:37:00,19,37,2,0,0
2024-01-17T19:52:00,19,52,2,0,0
2024-01-17T20:07:00,20,7,2,0,0
2024-01-17T20:22:00,20,22,2,0,0
2024-01-17T20:37:00,20,37,2,0,0
2024-01-17T20:52:00,20,52,2,0,0
2024-01-17T21:07:00,21,7,2,0,0
2024-01-17T21:22:00,21,22,2,0,0
2024-01-17T21:37:00,21,37,2,0,0
2024-01-17T21:52:00,21,52,2,0,0
2024-01-17T22:07:00,22,7,2,0,0
2024-01-17T22:22:00,22,22,2,0,0
2024-01-17T22:37:00,22,37,2,0,0
2024-01-17T22:52:00,22,52,2,0,0
2024-01-17T23:07:00,23,7,2,0,0
2024-01-17T23:22:00,23,22,2,0,0
2024-01-17T23:37:00,23,37,2,0,0
2024-01-17T23:52:00,23,52,2,0,0
2024-01-18T00:07:00,0,7,3,0,0
2024-01-18T00:22:00,0,22,3,0,0
2024-01-18T00:37:00,0,37,3,0,0
2024-01-18T00:52:00,0,52,3,0,0
2024-01-18T01:07:00,1,7,3,0,0
2024-01-18T01:22:00,1,22,3,0,0
2024-01-18T01:37:00,1,37,3,0,0
2024-01-18T01:52:00,1,52,3,0,0
2024-01-18T02:07:00,2,7,3,0,0
2024-01-18T02:22:00,2,22,3,0,0
2024-01-18T02:37:00,2,37,3,0,0
2024-01-18T02:52:00,2,52,3,0,0
2024-01-18T03:07:00,3,7,3,0,0
2024-01-18T03:22:00,3,22,3,0,0
2024-01-18T03:37:00,3,37,3,0,0
2024-01-18T03:52:00,3,52,3,0,0
2024-01-18T04:07:00,4,7,3,0,0
2024-01-18T04:22:00,4,22,3,0,0
2024-01-18T04:37:00,4,37,3,0,0
2024-01-18T04:52:00,4,52,3,0,0
2024-01-18T05:07:00,5,7,3,0,0
2024-01-18T05:22:00,5,22,3,0,0
2024-01-18T05:37:00,5,37,3,0,0
2024-01-18T05:52:00,5,52,3,0,0
2024-01-18T06:07:00,6,7,3,0,0
2024-01-18T06:22:00,6,22,3,0,0
2024-01-18T06:37:00,6,37,3,0,0
2024-01-18T06:52:00,6,52,3,0,0
2024-01-18T07:07:00,7,7,3,0,0
2024-01-18T07:22:00,7,22,3,0,0
2024-01-18T07:37:00,7,37,3,0,0
2024-01-18T07:52:00,7,52,3,0,0
2024-01-18T08:07:00,8,7,3,0,0
2024-01-18T08:22:00,8,22,3,0,0
2024-01-18T08:37:00,8,37,3,0,1
2024-01-18T08:52:00,8,52,3,0,1
2024-01-18T09:07:00,9,7,3,0,0
2024-01-18T09:22:00,9,22,3,0,0
2024-01-18T09:37:00,9,37,3,0,0
2024-01-18T09:52:00,9,52,3,0,0
2024-01-18T10:07:00,10,7,3,0,0
2024-01-18T10:22:00,10,22,3,0,0
2024-01-18T10:37:00,10,37,3,0,0
2024-01-18T10:52:00,10,52,3,0,0
2024-01-18T11:07:00,11,7,3,0,0
2024-01-18T11:22:00,11,22,3,0,0
2024-01-18T11:37:00,11,37,3,0,0
2024-01-18T11:52:00,11,52,3,0,0
2024-01-18T12:07:00,12,7,3,0,0
2024-01-18T12:22:00,12,22,3,0,0
2024-01-18T12:37:00,12,37,3,0,0
2024-01-18T12:52:00,12,52,3,0,0
2024-01-18T13:07:00,13,7,3,0,0
2024-01-18T13:22:00,13,22,3,0,0
2024-01-18T13:37:00,13,37,3,0,0
2024-01-18T13:52:00,13,52,3,0,0
2024-01-18T14:07:00,14,7,3,0,0
2024-01-18T14:22:00,14,22,3,0,0
2024-01-18T14:37:00,14,37,3,0,0
2024-01-18T14:52:00,14,52,3,0,0
2024-01-18T15:07:00,15,7,3,0,0
2024-01-18T15:22:00,15,22,3,0,0
2024-01-18T15:37:00,15,37,3,0,0
2024-01-18T15:52:00,15,52,3,0,0
2024-01-18T16:07:00,16,7,3,0,0
2024-01-18T16:22:00,16,22,3,0,0
2024-01-18T16:37:00,16,37,3,0,0
2024-01-18T16:52:00,16,52,3,0,0
2024-01-18T17:07:00,17,7,3,0,0
2024-01-18T17:22:00,17,22,3,0,0
2024-01-18T17:37:00,17,37,3,0,0
2024-01-18T17:52:00,17,52,3,0,0
2024-01-18T18:07:00,18,7,3,0,1
2024-01-18T18:22:00,18,22,3,0,1
2024-01-18T18:37:00,18,37,3,0,0
2024-01-18T18:52:00,18,52,3,0,0
2024-01-18T19:07:00,19,7,3,0,0
2024-01-18T19:22:00,19,22,3,0,0
2024-01-18T19:37:00,19,37,3,0,0
2024-01-18T19:52:00,19,52,3,0,0
2024-01-18T20:07:00,20,7,3,0,0
2024-01-18T20:22:00,20,22,3,0,0
2024-01-18T20:37:00,20,37,3,0,0
2024-01-18T20:52:00,20,52,3,0,0
2024-01-18T21:07:00,21,7,3,0,0
2024-01-18T21:22:00,21,22,3,0,0
2024-01-18T21:37:00,21,37,3,0,0
2024-01-18T21:52:00,21,52,3,0,0
2024-01-18T22:07:00,22,7,3,0,0
2024-01-18T22:22:00,22,22,3,0,0
2024-01-18T22:37:00,22,37,3,0,0
2024-01-18T22:52:00,22,52,3,0,0
2024-01-18T23:07:00,23,7,3,0,0
2024-01-18T23:22:00,23,22,3,0,0
2024-01-18T23:37:00,23,37,3,0,0
2024-01-18T23:52:00,23,52,3,0,0
2024-01-19T00:07:00,0,7,4,0,0
2024-01-19T00:22:00,0,22,4,0,0
2024-01-19T00:37:00,0,37,4,0,0
2024-01-19T00:52:00,0,52,4,0,0
2024-01-19T01:07:00,1,7,4,0,0
2024-01-19T01:22:00,1,22,4,0,0
2024-01-19T01:37:00,1,37,4,0,0
2024-01-19T01:52:00,1,52,4,0,0
2024-01-19T02:07:00,2,7,4,0,0
2024-01-19T02:22:00,2,22,4,0,0
2024-01-19T02:37:00,2,37,4,0,0
2024-01-19T02:52:00,2,52,4,0,0
2024-01-19T03:07:00,3,7,4,0,0
2024-01-19T03:22:00,3,22,4,0,0
2024-01-19T03:37:00,3,37,4,0,0
2024-01-19T03:52:00,3,52,4,0,0
2024-01-19T04:07:00,4,7,4,0,0
2024-01-19T04:22:00,4,22,4,0,0
2024-01-19T04:37:00,4,37,4,0,0
2024-01-19T04:52:00,4,52,4,0,0
2024-01-19T05:07:00,5,7,4,0,0
2024-01-19T05:22:00,5,22,4,0,0
2024-01-19T05:37:00,5,37,4,0,0
2024-01-19T05:52:00,5,52,4,0,0
2024-01-19T06:07:00,6,7,4,0,0
2024-01-19T06:22:00,6,22,4,0,0
2024-01-19T06:37:00,6,37,4,0,1
2024-01-19T06:52:00,6,52,4,0,1
2024-01-19T07:07:00,7,7,4,0,1
2024-01-19T07:22:00,7,22,4,0,1
2024-01-19T07:37:00,7,37,4,0,0
2024-01-19T07:52:00,7,52,4,0,0
2024-01-19T08:07:00,8,7,4,0,0
2024-01-19T08:22:00,8,22,4,0,0
2024-01-19T08:37:00,8,37,4,0,0
2024-01-19T08:52:00,8,52,4,0,0
2024-01-19T09:07:00,9,7,4,0,0
2024-01-19T09:22:00,9,22,4,0,0
2024-01-19T09:37:00,9,37,4,0,0
2024-01-19T09:52:00,9,52,4,0,0
2024-01-19T10:07:00,10,7,4,0,0
2024-01-19T10:22:00,10,22,4,0,0
2024-01-19T10:37:00,10,37,4,0,0
2024-01-19T10:52:00,10,52,4,0,0
2024-01-19T11:07:00,11,7,4,0,0
2024-01-19T11:22:00,11,22,4,0,0
2024-01-19T11:37:00,11,37,4,0,0
2024-01-19T11:52:00,11,52,4,0,0
2024-01-19T12:07:00,12,7,4,0,0
2024-01-19T12:22:00,12,22,4,0,0
2024-01-19T12:37:00,12,37,4,0,0
2024-01-19T12:52:00,12,52,4,0,0
2024-01-19T13:07:00,13,7,4,0,0
2024-01-19T13:22:00,13,22,4,0,0
2024-01-19T13:37:00,13,37,4,0,0
2024-01-19T13:52:00,13,52,4,0,0
2024-01-19T14:07:00,14,7,4,0,0
2024-01-19T14:22:00,14,22,4,0,0
2024-01-19T14:37:00,14,37,4,0,0
2024-01-19T14:52:00,14,52,4,0,0
2024-01-19T15:07:00,15,7,4,0,0
2024-01-19T15:22:00,15,22,4,0,0
2024-01-19T15:37:00,15,37,4,0,0
2024-01-19T15:52:00,15,52,4,0,0
2024-01-19T16:07:00,16,7,4,0,0
2024-01-19T16:22:00,16,22,4,0,0
2024-01-19T16:37:00,16,37,4,0,0
2024-01-19T16:52:00,16,52,4,0,0
2024-01-19T17:07:00,17,7,4,0,0
2024-01-19T17:22:00,17,22,4,0,0
2024-01-19T17:37:00,17,37,4,0,0
2024-01-19T17:52:00,17,52,4,0,0
2024-01-19T18:07:00,18,7,4,0,0
2024-01-19T18:22:00,18,22,4,0,0
2024-01-19T18:37:00,18,37,4,0,0
2024-01-19T18:52:00,18,52,4,0,0
2024-01-19T19:07:00,19,7,4,0,0
2024-01-19T19:22:00,19,22,4,0,0
2024-01-19T19:37:00,19,37,4,0,0
2024-01-19T19:52:00,19,52,4,0,0
2024-01-19T20:07:00,20,7,4,0,0
2024-01-19T20:22:00,20,22,4,0,0
2024-01-19T20:37:00,20,37,4,0,0
2024-01-19T20:52:00,20,52,4,0,0
2024-01-19T21:07:00,21,7,4,0,0
2024-01-19T21:22:00,21,22,4,0,0
2024-01-19T21:37:00,21,37,4,0,0
2024-01-19T21:52:00,21,52,4,0,0
2024-01-19T22:07:00,22,7,4,0,0
2024-01-19T22:22:00,22,22,4,0,0
2024-01-19T22:37:00,22,37,4,0,0
2024-01-19T22:52:00,22,52,4,0,0
